DATE,HOUR-MST,Avg Global PSP (therm-zen cor) [W/m^2],Avg Global Photometric LI-210 [klux],Avg Global 90-South PSP [W/m^2],Avg Deck Dry Bulb Temp [deg C],,DATE AND TIME,Avg Deck Dry Bulb Temp [deg F],Avg Global Photometric LI-210 [fc],Ave Global Irradiance (W/ft2),Ave Global 90 South Irradiance (W/ft2)
11/4/2011,5,5.5995,0,-2.7453,6.7189,,11/4/11 5:00,44.09402,0,0.520211076,-0.255046963
11/4/2011,6,4.9802,0,-1.5106,5.8282,,11/4/11 6:00,42.49076,0,0.462676168,-0.140339468
11/4/2011,7,16.2891,0.9296,17.1539,6.2232,,11/4/11 7:00,43.20176,86.36194723,1.513308373,1.593651
11/4/2011,8,110.5921,10.3579,143.0421,7.715,,11/4/11 8:00,45.887,962.2723894,10.27435223,13.2890588
11/4/2011,9,238.6579,24.2554,325.628,9.6577,,11/4/11 9:00,49.38386,2253.381643,22.17206589,30.25186039
11/4/2011,10,460.0395,48.2673,720.6998,12.2443,,11/4/11 10:00,54.03974,4484.141583,42.73910943,66.95526714
11/4/2011,11,580.4404,62.2778,963.1943,14.078,,11/4/11 11:00,57.3404,5785.748792,53.92472988,89.48376518
11/4/2011,12,627.6143,67.1145,1030.9333,14.733,,11/4/11 12:00,58.5194,6235.089186,58.30733284,95.77693029
11/4/2011,13,491.8249,51.8531,645.6388,16.2217,,11/4/11 13:00,61.19906,4817.270531,45.69207258,59.98186531
11/4/2011,14,419.6662,43.4166,461.236,17.4132,,11/4/11 14:00,63.34376,4033.500557,38.9883035,42.85026803
11/4/2011,15,347.7545,34.486,407.4357,18.0045,,11/4/11 15:00,64.4081,3203.827573,32.30748149,37.85205177
11/4/2011,16,291.8421,27.6078,452.8207,18.4185,,11/4/11 16:00,65.1533,2564.827202,27.11304453,42.06846032
11/4/2011,17,56.5665,4.4179,52.7364,16.4673,,11/4/11 17:00,61.64114,410.4329246,5.255204898,4.89937662
11/4/2011,18,5.4054,0.013,-3.9487,14.0902,,11/4/11 18:00,57.36236,1.207729469,0.502178578,-0.366846589
11/4/2011,19,4.9119,0,-3.1104,12.4918,,11/4/11 19:00,54.48524,0,0.456330884,-0.288965895
11/4/2011,20,4.899,0,-2.8499,11.529,,11/4/11 20:00,52.7522,0,0.455132433,-0.26476463
11/4/2011,21,4.1155,0,-2.2503,9.9185,,11/4/11 21:00,49.8533,0,0.382342831,-0.209059913
11/4/2011,22,4.9259,0,-1.551,10.6868,,11/4/11 22:00,51.23624,0,0.457631528,-0.144092754
11/4/2011,23,4.7895,0,-2.9398,10.2493,,11/4/11 23:00,50.44874,0,0.444959541,-0.273116621
11/5/2011,0,5.0755,0,-2.6389,9.5897,,11/5/11 0:00,49.26146,0,0.471529836,-0.24516207
11/5/2011,1,5.5137,0,-2.4676,9.0652,,11/5/11 1:00,48.31736,0,0.512239987,-0.229247763
11/5/2011,2,5.619,0,-2.0202,9.0012,,11/5/11 2:00,48.20216,0,0.522022687,-0.187682903
11/5/2011,3,5.3808,0,-2.3619,8.8587,,11/5/11 3:00,47.94566,0,0.499893161,-0.219427903
11/5/2011,4,5.2422,0,-2.5137,8.1112,,11/5/11 4:00,46.60016,0,0.487016788,-0.233530598
11/5/2011,5,5.684,0,-2.1603,7.9067,,11/5/11 5:00,46.23206,0,0.52806139,-0.200698632
11/5/2011,6,5.4438,0,-2.308,8.427,,11/5/11 6:00,47.1686,0,0.505746059,-0.214420424
11/5/2011,7,12.2032,0.797,14.7214,6.6732,,11/5/11 7:00,44.01176,74.04310665,1.133715475,1.367664137
11/5/2011,8,67.3874,6.2074,95.143,9.8695,,11/5/11 8:00,49.7651,576.681531,6.260500376,8.839082489
11/5/2011,9,88.9419,8.6273,68.2323,10.8225,,11/5/11 9:00,51.4805,801.4957265,8.26298089,6.338994231
11/5/2011,10,358.2399,38.1839,552.6902,12.2748,,11/5/11 10:00,54.09464,3547.370866,33.28160797,51.34664945
11/5/2011,11,565.2206,61.0747,900.251,13.3955,,11/5/11 11:00,56.1119,5673.978075,52.51076283,83.6361356
11/5/2011,12,464.6925,49.2613,572.9662,13.909,,11/5/11 12:00,57.0362,4576.486436,43.17138769,53.23035331
11/5/2011,13,352.7659,36.1599,261.0083,13.3473,,11/5/11 13:00,56.02514,3359.336678,32.77305623,24.248488
11/5/2011,14,172.0577,17.5818,80.7841,9.122,,11/5/11 14:00,48.4196,1633.389075,15.98469885,7.505095737
11/5/2011,15,49.6226,5.1462,21.7323,7.8277,,11/5/11 15:00,46.08986,478.0936455,4.610094854,2.01899869
11/5/2011,16,58.7913,5.0482,48.6184,8.4762,,11/5/11 16:00,47.25716,468.9892233,5.461895781,4.516801531
11/5/2011,17,68.1163,4.9001,121.7809,8.744,,11/5/11 17:00,47.7392,455.2303976,6.328217468,11.31382677
11/5/2011,18,5.6482,0.0093,-2.2406,6.0773,,11/5/11 18:00,42.93914,0.863991081,0.524735458,-0.208158753
11/5/2011,19,8.0449,0,-1.1698,6.1154,,11/5/11 19:00,43.00772,0,0.74739639,-0.108678081
11/5/2011,20,6.8688,0,-2.2818,5.252,,11/5/11 20:00,41.4536,0,0.638133019,-0.211986362
11/5/2011,21,7.5127,0,-1.6192,4.5727,,11/5/11 21:00,40.23086,0,0.697953344,-0.150428748
11/5/2011,22,7.4687,0,-1.5095,4.6217,,11/5/11 22:00,40.31906,0,0.693865606,-0.140237275
11/5/2011,23,6.9394,0,-2.2852,3.9642,,11/5/11 23:00,39.13556,0,0.64469198,-0.212302232
11/6/2011,0,4.7056,0,-3.3214,2.6887,,11/6/11 0:00,36.83966,0,0.437164968,-0.308568456
11/6/2011,1,4.1718,0,-2.9592,1.0965,,11/6/11 1:00,33.9737,0,0.387573277,-0.274918942
11/6/2011,2,4.804,0,-2.545,-0.0132,,11/6/11 2:00,31.97624,0,0.446306636,-0.236438466
11/6/2011,3,4.842,0,-2.0592,-0.1682,,11/6/11 3:00,31.69724,0,0.449836955,-0.191306125
11/6/2011,4,5.059,0,-2.7313,-0.4047,,11/6/11 4:00,31.27154,0,0.469996934,-0.253746319
11/6/2011,5,5.05,0,-2.4775,-0.9154,,11/6/11 5:00,30.35228,0,0.469160806,-0.230167504
11/6/2011,6,5.1704,0,-1.7404,-1.7659,,11/6/11 6:00,28.82138,0,0.480346343,-0.161688607
11/6/2011,7,15.8783,1.0747,56.3403,-1.7111,,11/6/11 7:00,28.92002,99.84206615,1.475143768,5.23419021
11/6/2011,8,137.4354,14.7895,384.777,0.467,,11/6/11 8:00,32.8406,1373.978075,12.76817882,35.74698762
11/6/2011,9,314.94,34.2395,627.8818,3.1008,,11/6/11 9:00,37.58144,3180.927165,29.25891173,58.33218443
11/6/2011,10,469.6351,51.1063,800.3378,2.7072,,11/6/11 10:00,36.87296,4747.891119,43.6305707,74.3538866
11/6/2011,11,566.2228,62.2411,910.9468,3.798,,11/6/11 11:00,38.8364,5782.339279,52.60387034,84.6298089
11/6/2011,12,612.988,66.7993,966.1858,5.0055,,11/6/11 12:00,41.0099,6205.806392,56.9485038,89.76168489
11/6/2011,13,604.8647,64.6626,928.623,6.155,,11/6/11 13:00,43.079,6007.302118,56.1938238,86.2719832
11/6/2011,14,524.777,55.8781,835.2173,8.0236,,11/6/11 14:00,46.44248,5191.202155,48.7534258,77.59430132
11/6/2011,15,394.1015,41.3024,680.6113,9.0202,,11/6/11 15:00,48.23636,3837.086585,36.61326285,63.23092002
11/6/2011,16,224.1598,22.4514,466.6723,7.5086,,11/6/11 16:00,45.51548,2085.785953,20.82514702,43.35531731
11/6/2011,17,48.6708,4.41,113.3267,6.0064,,11/6/11 17:00,42.81152,409.6989967,4.521669655,10.52840513
11/6/2011,18,3.356,0.0028,-4.1749,4.4131,,11/6/11 18:00,39.94358,0.260126347,0.311782904,-0.387861277
11/6/2011,19,4.6342,0,-3.1997,2.9165,,11/6/11 19:00,37.2497,0,0.430531685,-0.297262145
11/6/2011,20,4.8841,0,-2.2967,2.4179,,11/6/11 20:00,36.35222,0,0.453748177,-0.213370618
11/6/2011,21,3.7033,0,-2.5597,1.9085,,11/6/11 21:00,35.4353,0,0.344048161,-0.237804142
11/6/2011,22,4.6997,0,-1.7299,1.2803,,11/6/11 22:00,34.30454,0,0.43661684,-0.160713124
11/6/2011,23,5.5481,0,-1.8952,0.4718,,11/6/11 23:00,32.84924,0,0.515435855,-0.176070012
11/7/2011,0,5.3728,0,-1.1826,0.3062,,11/7/11 0:00,32.55116,0,0.499149936,-0.109867241
11/7/2011,1,4.8962,0,-1.2554,0.1896,,11/7/11 1:00,32.34128,0,0.454872305,-0.116630589
11/7/2011,2,4.2915,0,-1.4592,0.1843,,11/7/11 2:00,32.33174,0,0.398693782,-0.135564247
11/7/2011,3,3.0461,0,-2.3356,-0.4945,,11/7/11 3:00,31.1099,0,0.282992224,-0.21698455
11/7/2011,4,3.4189,0,-1.8947,-0.7916,,11/7/11 4:00,30.57512,0,0.317626511,-0.17602356
11/7/2011,5,3.9187,0,-1.5523,-1.0636,,11/7/11 5:00,30.08552,0,0.364059495,-0.144213529
11/7/2011,6,3.8958,0,-1.2406,-1.6123,,11/7/11 6:00,29.09786,0,0.361932013,-0.115255623
11/7/2011,7,9.9191,0.5766,10.2868,-1.7973,,11/7/11 7:00,28.76486,53.56744705,0.921515436,0.955675917
11/7/2011,8,82.5219,8.4316,121.9336,-1.5554,,11/7/11 8:00,29.20028,783.3147529,7.666542796,11.32801308
11/7/2011,9,222.5861,23.911,277.8965,1.1683,,11/7/11 9:00,34.10294,2221.386102,20.67894536,25.81745464
11/7/2011,10,395.1612,42.408,490.4767,2.4938,,11/7/11 10:00,36.48884,3939.799331,36.7117123,45.56682058
11/7/2011,11,500.8802,55.2686,765.685,3.0703,,11/7/11 11:00,37.52654,5134.578224,46.53333829,71.13453302
11/7/2011,12,580.9664,63.2741,905.4927,3.3953,,11/7/11 12:00,38.11154,5878.307321,53.97359693,84.12310594
11/7/2011,13,553.3528,58.595,816.8965,3.4562,,11/7/11 13:00,38.22116,5443.608324,51.40820706,75.89224166
11/7/2011,14,485.0551,50.9999,691.0125,3.715,,11/7/11 14:00,38.687,4738.006317,45.06313697,64.19722405
11/7/2011,15,317.6047,32.4792,433.7243,3.4457,,11/7/11 15:00,38.20226,3017.391304,29.5064707,40.29434499
11/7/2011,16,136.7602,12.3909,89.9282,2.3399,,11/7/11 16:00,36.21182,1151.142698,12.70545063,8.354611247
11/7/2011,17,34.4497,2.5056,13.3439,1.5373,,11/7/11 17:00,34.76714,232.7759197,3.200484954,1.239690075
11/7/2011,18,3.645,0,-1.8836,0.4285,,11/7/11 18:00,32.7713,0,0.338631909,-0.174992335
11/7/2011,19,2.3712,0,-0.1817,0.5144,,11/7/11 19:00,32.92592,0,0.220291902,-0.016880499
11/7/2011,20,1.8456,0,-0.4749,0.1963,,11/7/11 20:00,32.35334,0,0.171462017,-0.044119696
11/7/2011,21,2.2553,0,-0.3009,0.1998,,11/7/11 21:00,32.35964,0,0.209524429,-0.027954552
11/7/2011,22,1.9727,0,-0.1949,0.2461,,11/7/11 22:00,32.44298,0,0.183270004,-0.01810682
11/7/2011,23,1.9663,0,-0.6972,0.2311,,11/7/11 23:00,32.41598,0,0.182675424,-0.064772062
11/8/2011,0,2.1063,0,-0.6428,-0.1248,,11/8/11 0:00,31.77536,0,0.195681863,-0.059718132
11/8/2011,1,2.4233,0,-0.7522,-0.1959,,11/8/11 1:00,31.64738,0,0.225132155,-0.069881734
11/8/2011,2,2.0648,0,-0.4542,-0.7075,,11/8/11 2:00,30.7265,0,0.191826383,-0.042196602
11/8/2011,3,2.1554,0,-0.3394,-0.7078,,11/8/11 3:00,30.72596,0,0.200243406,-0.031531322
11/8/2011,4,1.7897,0,-0.1284,-0.8317,,11/8/11 4:00,30.50294,0,0.166268732,-0.011928762
11/8/2011,5,2.6933,0,-0.493,-0.7554,,11/8/11 5:00,30.64028,0,0.250216,-0.045801243
11/8/2011,6,4.4605,0,-2.3399,-1.6539,,11/8/11 6:00,29.02298,0,0.414394411,-0.217384034
11/8/2011,7,10.9478,0.6668,15.4425,-1.833,,11/8/11 7:00,28.7006,61.94723151,1.017084886,1.434656584
11/8/2011,8,114.0845,11.181,274.3676,0.0419,,11/8/11 8:00,32.07542,1038.740245,10.59880712,25.48960878
11/8/2011,9,292.6665,30.9111,586.8582,2.8358,,11/8/11 9:00,37.10444,2871.71126,27.18963387,54.52096359
11/8/2011,10,447.1961,47.5509,773.401,2.9108,,11/8/11 10:00,37.23944,4417.586399,41.54591737,71.85137357
11/8/2011,11,548.2137,59.2888,902.8182,3.3912,,11/8/11 11:00,38.10416,5508.063917,50.93076859,83.87463652
11/8/2011,12,584.2344,62.9982,941.4322,3.7485,,11/8/11 12:00,38.7473,5852.675585,54.27720436,87.46199797
11/8/2011,13,577.8365,61.1521,905.7933,4.0078,,11/8/11 13:00,39.21404,5681.168711,53.68281942,84.15103262
11/8/2011,14,509.2185,53.1373,821.1273,4.6224,,11/8/11 14:00,40.32032,4936.575622,47.30799246,76.28529622
11/8/2011,15,374.8692,38.297,655.5817,5.2433,,11/8/11 15:00,41.43794,3557.878112,34.82652199,60.90559184
11/8/2011,16,207.7593,19.8886,416.9737,4.7317,,11/8/11 16:00,40.51706,1847.696024,19.30148924,38.73816182
11/8/2011,17,40.7335,3.4886,80.4995,3.5395,,11/8/11 17:00,38.3711,324.098848,3.784269642,7.478655506
11/8/2011,18,4.8468,0,-3.8722,2.4713,,11/8/11 18:00,36.44834,0,0.45028289,-0.3597395
11/8/2011,19,4.1084,0,-2.6621,1.1168,,11/8/11 19:00,34.01024,0,0.381683219,-0.247317422
11/8/2011,20,5.2055,0,-2.0154,0.4913,,11/8/11 20:00,32.88434,0,0.483607243,-0.187236968
11/8/2011,21,5.2796,0,-1.9085,0.1573,,11/8/11 21:00,32.28314,0,0.490491365,-0.177305623
11/8/2011,22,4.5605,0,-2.5917,-0.8236,,11/8/11 22:00,30.51752,0,0.423684724,-0.240777042
11/8/2011,23,4.8093,0,-2.3525,-1.6194,,11/8/11 23:00,29.08508,0,0.446799023,-0.218554613
11/9/2011,0,4.8599,0,-2.2742,-2.3955,,11/9/11 0:00,27.6881,0,0.451499921,-0.211280298
11/9/2011,1,5.223,0,-1.8718,-2.5865,,11/9/11 1:00,27.3443,0,0.485233048,-0.173896079
11/9/2011,2,5.8722,0,-1.363,-2.3246,,11/9/11 2:00,27.81572,0,0.545545759,-0.126626966
11/9/2011,3,5.6749,0,-1.7206,-2.3457,,11/9/11 3:00,27.77774,0,0.527215972,-0.159849125
11/9/2011,4,6.0506,0,-1.6913,-2.2178,,11/9/11 4:00,28.00796,0,0.562119678,-0.157127064
11/9/2011,5,5.3688,0,-1.938,-2.2771,,11/9/11 5:00,27.90122,0,0.498778324,-0.180046266
11/9/2011,6,5.7551,0,-1.6848,-2.3416,,11/9/11 6:00,27.78512,0,0.534666803,-0.156523193
11/9/2011,7,13.0802,0.7115,33.2269,-2.92,,11/9/11 7:00,26.744,66.09996284,1.21519152,3.086883007
11/9/2011,8,122.0519,12.3997,353.9705,-0.971,,11/9/11 8:00,30.2522,1151.960238,11.33900352,32.88496734
11/9/2011,9,294.9744,31.1053,613.401,3.3088,,11/9/11 9:00,37.95584,2889.75288,27.404045,56.98687279
11/9/2011,10,448.2706,47.2524,790.4872,2.7682,,11/9/11 10:00,36.98276,4389.855072,41.64574179,73.43873503
11/9/2011,11,542.5731,57.9375,902.8423,3.4526,,11/9/11 11:00,38.21468,5382.525084,50.40673919,83.87687548
11/9/2011,12,590.0728,62.5562,957.5228,3.7738,,11/9/11 12:00,38.79284,5811.612783,54.81960999,88.95686508
11/9/2011,13,577.3563,60.2572,908.3703,5.3198,,11/9/11 13:00,41.57564,5598.030472,53.63820734,84.39044398
11/9/2011,14,498.9306,51.7521,812.0683,5.7198,,11/9/11 14:00,42.29564,4807.887402,46.35221435,75.44368677
11/9/2011,15,369.9068,37.5613,656.4533,5.5107,,11/9/11 15:00,41.91926,3489.529915,34.36549949,60.98656621
11/9/2011,16,203.3881,19.569,433.903,5.0317,,11/9/11 16:00,41.05706,1818.004459,18.89539108,40.31094678
11/9/2011,17,39.3051,3.4489,86.4897,4.2663,,11/9/11 17:00,39.67934,320.410628,3.651566811,8.035163835
11/9/2011,18,3.6285,0,-4.3343,2.284,,11/9/11 18:00,36.1112,0,0.337099007,-0.402670036
11/9/2011,19,4.7864,0,-2.8873,1.705,,11/9/11 19:00,35.069,0,0.444671541,-0.268239207
11/9/2011,20,6.3755,0,-1.6604,2.5778,,11/9/11 20:00,36.64004,0,0.592303905,-0.154256357
11/9/2011,21,6.9225,0,-1.9077,3.3293,,11/9/11 21:00,37.99274,0,0.643121917,-0.177231301
11/9/2011,22,5.9916,0,-2.7264,3.3883,,11/9/11 22:00,38.09894,0,0.556638393,-0.253291093
11/9/2011,23,4.4122,0,-3.6321,3.1378,,11/9/11 23:00,37.64804,0,0.40990719,-0.337433458
11/10/2011,0,5.9627,0,-2.849,2.4134,,11/10/11 0:00,36.34412,0,0.553953493,-0.264681017
11/10/2011,1,5.989,0,-2.7436,1.6023,,11/10/11 1:00,34.88414,0,0.556396845,-0.254889027
11/10/2011,2,6.4949,0,-1.6464,2.9739,,11/10/11 2:00,37.35302,0,0.603396538,-0.152955713
11/10/2011,3,6.4408,0,-2.5171,3.4137,,11/10/11 3:00,38.14466,0,0.598370479,-0.233846468
11/10/2011,4,6.8319,0,-1.8596,4.9678,,11/10/11 4:00,40.94204,0,0.634704893,-0.17276266
11/10/2011,5,8.7993,0,-1.0224,5.8967,,11/10/11 5:00,42.61406,0,0.817482511,-0.09498416
11/10/2011,6,7.9672,0,-2.3603,5.9188,,11/10/11 6:00,42.65384,0,0.740177817,-0.219279258
11/10/2011,7,14.9788,0.6491,41.4306,5.9541,,11/10/11 7:00,42.71738,60.30286139,1.391577402,3.849032414
11/10/2011,8,128.6473,12.1258,384.5592,8.4309,,11/10/11 8:00,47.17562,1126.514307,11.95173682,35.72675331
11/10/2011,9,307.9637,31.0776,649.9732,10.7887,,11/10/11 9:00,51.41966,2887.179487,28.61079163,60.38454464
11/10/2011,10,458.9794,46.9943,822.7273,12.2622,,11/10/11 10:00,54.07196,4365.876997,42.64062282,76.43394123
11/10/2011,11,551.7656,57.6242,932.1932,12.9085,,11/10/11 11:00,55.2353,5353.418803,51.26075121,86.60366596
11/10/2011,12,602.7465,62.3737,993.1637,13.6128,,11/10/11 12:00,56.50304,5794.65812,55.99703639,92.26801624
11/10/2011,13,595.6813,60.4852,954.0792,14.8977,,11/10/11 13:00,58.81586,5619.212189,55.3406572,88.63694386
11/10/2011,14,523.0053,52.6002,866.1202,17.1975,,11/10/11 14:00,62.9555,4886.677815,48.58882933,80.46527746
11/10/2011,15,396.0197,38.8439,720.8945,16.8752,,11/10/11 15:00,62.37536,3608.686362,36.79146963,66.97335538
11/10/2011,16,136.3917,12.5252,262.9054,13.8488,,11/10/11 16:00,56.92784,1163.619472,12.67121582,24.42473453
11/10/2011,17,41.6547,3.2439,105.9959,11.9745,,11/10/11 17:00,53.5541,301.3656633,3.869852005,9.847350867
11/10/2011,18,6.3253,0,-2.108,11.361,,11/10/11 18:00,52.4498,0,0.587640168,-0.195839798
11/10/2011,19,6.0779,0,-2.5628,11.4487,,11/10/11 19:00,52.60766,0,0.564655933,-0.238092141
11/10/2011,20,5.7472,0,-3.376,11.173,,11/10/11 20:00,52.1114,0,0.533932868,-0.313640967
11/10/2011,21,7.0784,0,-2.8835,10.8785,,11/10/11 21:00,51.5813,0,0.657605515,-0.267886175
11/10/2011,22,7.5249,0,-2.3788,11.0268,,11/10/11 22:00,51.84824,0,0.699086762,-0.220997965
11/10/2011,23,3.9676,0,-4.4559,9.1895,,11/10/11 23:00,48.5411,0,0.368602458,-0.413967057
11/11/2011,0,4.33915,0,-3.53,9.17335,,11/11/11 0:00,48.51203,0,0.403120616,-0.327948049
11/11/2011,1,4.7107,0,-2.6041,9.1572,,11/11/11 1:00,48.48296,0,0.437638774,-0.241929041
11/11/2011,2,4.0363,0,-3.3406,8.1078,,11/11/11 2:00,46.59404,0,0.374984903,-0.310352196
11/11/2011,3,5.3828,0,-4.1106,7.1176,,11/11/11 3:00,44.81168,0,0.500078968,-0.381887606
11/11/2011,4,5.8841,0,-3.0529,6.4874,,11/11/11 4:00,43.67732,0,0.546651307,-0.283623965
11/11/2011,5,5.7743,0,-3.0895,6.4945,,11/11/11 5:00,43.6901,0,0.536450543,-0.28702422
11/11/2011,6,5.2849,0,-3.4148,7.4257,,11/11/11 6:00,45.36626,0,0.490983751,-0.317245608
11/11/2011,7,8.5473,0.2636,1.0622,6.3531,,11/11/11 7:00,43.43558,24.48903753,0.794070922,0.098681705
11/11/2011,8,61.5397,5.3252,56.8304,6.5376,,11/11/11 8:00,43.76768,494.7231512,5.717230744,5.279722034
11/11/2011,9,297.4316,28.5166,450.605,9.4562,,11/11/11 9:00,49.02116,2649.256782,27.63232657,41.86261485
11/11/2011,10,533.7681,52.6517,923.7255,14.427,,11/11/11 10:00,57.9686,4891.462282,49.58872713,85.81699012
11/11/2011,11,427.9767,42.8526,591.5557,15.1758,,11/11/11 11:00,59.31644,3981.103679,39.76037496,54.95737604
11/11/2011,12,214.115,21.0274,172.3227,13.1498,,11/11/11 12:00,55.66964,1953.493125,19.89195366,16.00931818
11/11/2011,13,534.7405,52.2786,689.999,16.1565,,11/11/11 13:00,61.0817,4856.800446,49.67906614,64.10306673
11/11/2011,14,382.3619,36.8193,410.9203,16.4492,,11/11/11 14:00,61.60856,3420.596433,35.52261727,38.17578201
11/11/2011,15,213.8966,19.5021,131.6009,14.8725,,11/11/11 15:00,58.7705,1811.789298,19.87166362,12.22613551
11/11/2011,16,111.3096,9.3378,96.594,14.184,,11/11/11 16:00,57.5312,867.5027871,10.34101023,8.97388493
11/11/2011,17,28.2285,1.8078,8.13,12.8463,,11/11/11 17:00,55.12334,167.9487179,2.622516003,0.755302446
11/11/2011,18,4.7924,0,-4.1879,10.932,,11/11/11 18:00,51.6776,0,0.44522896,-0.389069018
11/11/2011,19,5.86,0,-3.2568,9.1965,,11/11/11 19:00,48.5537,0,0.544412341,-0.302566913
11/11/2011,20,5.9763,0,-2.1755,8.5028,,11/11/11 20:00,47.30504,0,0.555216975,-0.202110759
11/11/2011,21,5.881,0,-1.2355,8.1925,,11/11/11 21:00,46.7465,0,0.546363307,-0.114781817
11/11/2011,22,5.697,0,-0.9086,9.2597,,11/11/11 22:00,48.66746,0,0.529269131,-0.084411784
11/11/2011,23,4.4896,0,-1.8902,8.72,,11/11/11 23:00,47.696,0,0.417097892,-0.175605496
11/12/2011,0,4.678,0,-0.7488,9.3238,,11/12/11 0:00,48.78284,0,0.434600842,-0.069565864
11/12/2011,1,4.9995,0,-0.5463,10.7092,,11/12/11 1:00,51.27656,0,0.464469198,-0.05075298
11/12/2011,2,5.4126,0,-2.1019,10.2377,,11/12/11 2:00,50.42786,0,0.502847481,-0.195273089
11/12/2011,3,8.0989,0,-1.737,9.8817,,11/12/11 3:00,49.78706,0,0.752413159,-0.161372737
11/12/2011,4,5.9807,0,-3.8676,8.5763,,11/12/11 4:00,47.43734,0,0.555625749,-0.359312145
11/12/2011,5,5.6901,0,-3.2796,8.2671,,11/12/11 5:00,46.88078,0,0.528628099,-0.304685105
11/12/2011,6,4.3055,0,-4.0666,7.0554,,11/12/11 6:00,44.69972,0,0.399994426,-0.377799868
11/12/2011,7,13.6161,0.5119,27.9734,8.485,,11/12/11 7:00,47.273,47.55667038,1.264978307,2.598816414
11/12/2011,8,116.4247,11.0288,357.3868,9.884,,11/12/11 8:00,49.7912,1024.60052,10.81621903,33.20235231
11/12/2011,9,283.0158,29.0697,618.6753,12.3665,,11/12/11 9:00,54.2597,2700.641026,26.29305363,57.47687177
11/12/2011,10,434.311,44.6286,793.3745,14.4105,,11/12/11 10:00,57.9389,4146.098105,40.34885125,73.70697424
11/12/2011,11,537.8648,56.0227,916.0155,14.8932,,11/12/11 11:00,58.80776,5204.635823,49.96932339,85.10070699
11/12/2011,12,595.5045,61.1221,991.2587,14.8982,,11/12/11 12:00,58.81676,5678.381643,55.32423192,92.09103578
11/12/2011,13,593.6344,59.6007,955.5402,13.993,,11/12/11 13:00,57.1874,5537.040134,55.15049378,88.77267533
11/12/2011,14,515.7852,51.3176,863.6565,15.0505,,11/12/11 14:00,59.0909,4767.521368,47.91805944,80.23639201
11/12/2011,15,365.6602,35.7811,667.2832,14.029,,11/12/11 15:00,57.2522,3324.145299,33.97097706,61.99269781
11/12/2011,16,208.0885,19.01,439.3582,12.7533,,11/12/11 16:00,54.95594,1766.072092,19.33207295,40.81775193
11/12/2011,17,27.5565,1.9591,23.2204,12.0387,,11/12/11 17:00,53.66966,182.0048309,2.560085099,2.157247838
11/12/2011,18,5.7292,0,-3.2107,10.5705,,11/12/11 18:00,51.0269,0,0.532260612,-0.298284079
11/12/2011,19,5.5196,0,-2.3689,9.4162,,11/12/11 19:00,48.94916,0,0.512788116,-0.220078224
11/12/2011,20,6.3733,0,-2.3768,9.0787,,11/12/11 20:00,48.34166,0,0.592099518,-0.220812159
11/12/2011,21,3.598,0,-0.801,8.9172,,11/12/11 21:00,48.05096,0,0.334265461,-0.074415407
11/12/2011,22,4.1952,0,-1.0417,8.9858,,11/12/11 22:00,48.17444,0,0.389747211,-0.09677719
11/12/2011,23,6.2629,0,-1.2968,9.4057,,11/12/11 23:00,48.93026,0,0.581843012,-0.120476779
11/13/2011,0,5.7857,0,-1.7379,9.5703,,11/13/11 0:00,49.22654,0,0.537509639,-0.161456349
11/13/2011,1,6.6054,0,-2.1816,9.1295,,11/13/11 1:00,48.4331,0,0.613662334,-0.202677468
11/13/2011,2,4.2463,0,-3.8569,5.9239,,11/13/11 2:00,42.66302,0,0.394494561,-0.358318082
11/13/2011,3,5.0621,0,-2.0371,4.5701,,11/13/11 3:00,40.22618,0,0.470284934,-0.189252966
11/13/2011,4,4.9246,0,-2.2205,4.6744,,11/13/11 4:00,40.41392,0,0.457510754,-0.2062914
11/13/2011,5,5.5804,0,-1.8683,4.76,,11/13/11 5:00,40.568,0,0.518436626,-0.173570918
11/13/2011,6,4.5737,0,-2.7489,4.4617,,11/13/11 6:00,40.03106,0,0.424911045,-0.255381414
11/13/2011,7,9.1099,0.3625,9.705,5.0972,,11/13/11 7:00,41.17496,33.67707172,0.846338223,0.901624876
11/13/2011,8,113.3829,10.9994,292.9129,6.7982,,11/13/11 8:00,44.23676,1021.869194,10.53362629,27.2125252
11/13/2011,9,282.9042,28.5141,461.3394,9.1067,,11/13/11 9:00,48.39206,2649.024526,26.28268564,42.85987421
11/13/2011,10,356.0692,36.221,527.3767,10.3285,,11/13/11 10:00,50.5913,3365.013006,33.07994314,48.99494607
11/13/2011,11,438.2188,45.2581,622.8767,12.1672,,11/13/11 11:00,53.90096,4204.580082,40.7118981,57.86719498
11/13/2011,12,449.8242,45.9561,547.6245,13.274,,11/13/11 12:00,55.8932,4269.425864,41.79007609,50.87603006
11/13/2011,13,257.6716,25.4829,271.529,12.136,,11/13/11 13:00,53.8448,2367.419175,23.93849813,25.22589396
11/13/2011,14,309.5511,30.8098,485.5845,11.9062,,11/13/11 14:00,53.43116,2862.30026,28.75826606,45.11231988
11/13/2011,15,298.1008,28.8962,539.3613,11.3508,,11/13/11 15:00,52.43144,2684.522482,27.69449735,50.10835292
11/13/2011,16,174.3813,16.1146,400.7943,10.3278,,11/13/11 16:00,50.59004,1497.082869,16.20056857,37.23504492
11/13/2011,17,33.5413,2.4457,54.5111,8.5822,,11/13/11 17:00,47.44796,227.211074,3.116091751,5.064251805
